job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
1,1,0,1,2,0,1,4,4,1,35,180,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,3,0,2,0,1,4,4,1,42,457,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,44,25,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,0,1,0,0,1,4,4,1,48,145,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,2,2,1,4,4,1,26,622,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,0,2,0,0,0,1,4,4,1,30,89,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,0,0,1,4,4,1,56,99,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,0,1,4,4,1,26,71,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,50,407,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,0,0,2,0,1,4,4,1,34,250,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,0,0,0,0,1,4,4,1,52,633,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,2,6,0,0,2,1,4,4,1,58,111,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,0,0,1,4,4,1,50,462,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,2,0,1,4,4,1,43,28,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,5,1,0,0,1,4,4,1,46,1138,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,45,107,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,1,2,2,1,4,4,1,31,135,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,3,1,2,0,1,4,4,1,39,96,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,2,0,1,4,4,1,31,131,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,6,1,0,2,1,4,4,1,34,46,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,2,0,1,4,4,1,46,267,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,2,0,1,4,4,1,30,213,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,3,0,0,0,1,4,4,1,30,1242,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
9,2,3,0,1,1,1,4,4,1,37,109,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
11,1,1,0,0,0,1,4,4,1,38,75,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,0,0,1,4,4,1,41,129,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,3,0,0,0,1,4,4,1,48,89,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,1,1,1,4,4,1,39,103,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
6,1,0,0,2,0,1,4,4,1,41,105,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,57,71,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,2,0,1,4,4,1,31,406,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
11,2,7,1,2,2,1,4,4,1,41,66,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,7,1,0,0,1,4,4,1,54,38,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,0,0,0,0,1,4,4,1,42,166,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,5,0,2,0,1,4,4,1,32,67,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,6,0,0,0,1,4,4,1,47,121,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
11,2,3,1,2,2,1,4,4,1,26,524,15,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,1,3,0,2,0,1,4,4,1,39,1141,4,999,0,1.4,94.465,-41.8,4.864,5228.1,1
2,1,1,1,0,0,1,4,4,1,36,125,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,1,0,0,0,1,4,4,1,26,18,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,6,0,0,0,1,4,4,1,32,355,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,1,3,1,0,0,1,4,4,1,29,237,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,30,299,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,0,2,1,4,4,1,38,578,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,2,3,0,2,2,1,4,4,1,25,109,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,0,0,1,4,4,1,33,142,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,2,1,0,0,1,4,4,1,41,102,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,31,233,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,0,1,4,4,1,29,194,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,1,0,2,2,1,4,4,1,42,365,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,35,984,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,1,3,0,0,2,1,4,4,1,60,16,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,2,1,4,4,1,48,105,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,0,7,0,2,0,1,4,4,1,58,215,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,2,1,4,4,1,46,148,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,5,0,0,0,1,4,4,1,30,386,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,1,0,0,1,4,4,1,31,91,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,0,0,1,4,4,1,34,98,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,6,0,0,0,1,4,4,1,37,193,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,3,0,0,0,1,4,4,1,24,132,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,0,0,2,0,1,4,4,1,58,279,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,5,0,2,0,1,4,4,1,59,109,9,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,6,0,2,0,1,4,4,1,36,1045,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,2,6,0,0,0,1,4,4,1,28,361,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,31,204,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,2,0,1,4,4,1,23,83,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,0,2,0,0,0,1,4,4,1,34,105,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,2,1,4,4,1,40,73,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,1,2,0,1,4,4,1,46,77,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,0,2,1,4,4,1,25,29,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,33,355,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,5,0,2,0,1,4,4,1,26,153,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,2,2,1,4,4,1,32,87,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,0,0,1,4,4,1,50,178,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,0,2,1,4,4,1,32,174,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,5,0,2,0,1,4,4,1,26,605,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,34,638,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
7,2,3,0,2,0,1,4,4,1,31,89,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,6,0,0,0,1,4,4,1,34,121,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,2,2,1,4,4,1,31,216,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,1,0,0,0,1,4,4,1,26,83,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,2,1,4,4,1,42,317,9,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,2,2,0,2,0,1,4,4,1,26,184,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
6,2,6,0,2,2,1,4,4,1,27,161,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,0,0,1,4,4,1,30,301,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,50,276,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,0,5,0,0,0,1,4,4,1,55,182,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
6,1,2,1,0,0,1,4,4,1,50,139,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,0,0,0,2,1,4,4,1,52,87,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,0,0,1,4,4,1,36,377,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,29,211,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,0,0,1,4,4,1,36,357,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,2,1,4,4,1,26,119,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,2,0,1,4,4,1,25,264,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
6,2,3,0,0,0,1,4,4,1,45,165,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,3,0,2,2,1,4,4,1,28,148,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,0,2,0,2,2,1,4,4,1,31,121,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,6,1,2,0,1,4,4,1,27,235,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,3,0,0,0,1,4,4,1,32,90,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,2,1,4,4,1,57,367,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,1,0,2,2,1,4,4,1,27,444,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,2,2,1,4,4,1,39,141,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,1,2,2,1,4,4,1,50,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,29,283,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,0,0,1,4,4,1,31,767,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1
7,2,3,0,0,0,1,4,4,1,25,123,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,1,0,0,1,4,4,1,38,236,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,3,1,2,0,1,4,4,1,38,936,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
3,0,1,0,2,0,1,4,4,1,49,85,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,1,2,0,1,4,4,1,53,104,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,3,0,0,0,1,4,4,1,35,71,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,0,0,1,4,4,1,32,525,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1
7,2,3,1,0,0,1,4,4,1,30,324,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,2,0,1,4,4,1,28,525,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,2,2,1,4,4,1,33,238,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,1,2,0,0,0,1,4,4,1,33,563,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,2,3,0,2,2,1,4,4,1,25,217,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,3,0,0,2,1,4,4,1,25,433,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
3,1,6,0,2,0,1,4,4,1,32,52,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,25,149,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,2,0,1,4,4,1,31,357,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,6,0,0,0,1,4,4,1,42,140,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,7,1,2,0,1,4,4,1,45,171,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,0,0,1,4,4,1,52,154,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
8,2,3,0,0,0,1,4,4,1,26,219,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
3,0,3,0,0,0,1,4,4,1,40,1449,6,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,2,6,0,0,2,1,4,4,1,29,251,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,0,0,1,4,4,1,31,544,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,6,0,1,1,1,4,4,1,53,232,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,2,1,4,4,1,36,920,1,999,0,1.4,94.465,-41.8,4.864,5228.1,1
0,1,6,0,0,0,1,4,4,1,56,79,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,0,1,4,4,1,48,103,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,3,1,2,0,1,4,4,1,32,833,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,6,0,0,2,1,4,4,1,27,97,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,26,205,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,1,1,1,4,4,1,31,360,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,0,0,1,4,4,1,35,344,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
3,1,0,0,0,0,1,4,4,1,56,204,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,0,2,0,0,0,1,4,4,1,34,156,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,39,213,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,2,0,1,4,4,1,31,153,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,0,0,1,4,4,1,49,29,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,2,0,0,0,1,4,4,1,42,15,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,0,0,1,4,4,1,41,38,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,0,0,1,4,4,1,37,654,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,51,1254,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,39,139,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,0,0,1,4,4,1,41,81,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,53,597,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,2,0,1,4,4,1,32,228,8,999,0,1.4,94.465,-41.8,4.864,5228.1,0
3,0,3,1,2,0,1,4,4,1,50,763,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
11,2,6,0,0,0,1,4,4,1,25,2203,2,999,0,1.4,94.465,-41.8,4.864,5228.1,1
4,1,7,1,2,0,1,4,4,1,45,61,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,3,0,1,1,1,4,4,1,61,99,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,1,0,0,0,2,1,4,4,1,51,85,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,33,187,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,0,0,1,4,4,1,25,188,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,0,1,4,4,1,23,298,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,35,113,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,2,6,0,2,0,1,4,4,1,29,201,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,0,1,4,4,1,42,264,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,2,0,1,4,4,1,32,23,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,1,5,1,0,0,1,4,4,1,37,42,16,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,38,180,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,0,0,2,0,1,4,4,1,41,95,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,0,0,1,4,4,1,40,69,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,32,324,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,1,0,0,1,4,4,1,50,144,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,0,0,1,4,4,1,27,298,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,1,1,1,4,4,1,36,1224,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,1,0,1,1,1,4,4,1,45,173,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,5,0,2,0,1,4,4,1,35,134,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,0,0,1,4,4,1,30,245,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,2,0,0,0,1,4,4,1,36,121,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,26,49,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,26,606,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,0,0,1,4,4,1,32,489,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,2,0,1,4,4,1,29,184,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
6,1,6,0,2,0,1,4,4,1,26,106,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,46,91,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,0,0,1,4,4,1,39,249,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,46,92,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,2,6,0,0,0,1,4,4,1,27,404,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,0,0,0,1,4,4,1,32,135,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,5,0,2,0,1,4,4,1,48,37,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,0,0,1,4,4,1,42,141,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,0,0,1,4,4,1,32,117,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,0,0,1,4,4,1,23,174,9,999,0,1.4,94.465,-41.8,4.864,5228.1,0
10,1,2,1,1,1,1,4,4,1,35,60,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,1,1,1,0,0,1,4,4,1,59,235,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,2,2,1,4,4,1,27,285,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,6,0,2,0,1,4,4,1,53,112,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,0,0,1,4,4,1,50,99,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,0,0,1,4,4,1,41,132,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,0,6,0,0,0,1,4,4,1,52,208,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,6,0,2,2,1,4,4,1,36,135,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,2,0,1,4,4,1,27,179,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,6,0,2,0,1,4,4,1,38,126,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,2,0,1,4,4,1,25,329,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,6,0,0,0,1,4,4,1,29,126,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,0,0,1,4,4,1,51,119,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,3,0,0,0,1,4,4,1,29,209,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,45,192,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,2,0,2,0,1,4,4,1,56,341,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,7,1,0,2,1,4,4,1,47,17,13,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,1,2,0,1,4,4,1,28,167,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,2,0,1,4,4,1,39,52,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,1,1,2,0,1,4,4,1,53,152,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,3,0,0,0,1,4,4,1,28,84,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,0,0,1,4,4,1,45,341,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,36,244,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,0,1,4,4,1,36,423,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,0,0,2,1,4,4,1,47,65,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,1,1,0,2,1,4,4,1,40,170,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,2,0,0,0,1,4,4,1,31,87,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,2,1,2,0,1,4,4,1,36,227,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,0,0,0,0,0,1,4,4,1,44,34,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,2,3,0,2,0,1,4,4,1,24,169,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,7,0,0,0,1,4,4,1,45,46,16,999,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,6,0,2,0,1,4,4,1,54,39,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,0,1,2,0,1,4,4,1,35,282,15,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,7,1,0,0,1,4,4,1,49,112,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,6,1,0,0,1,4,4,1,38,36,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
5,0,5,0,2,0,1,4,4,1,55,69,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,2,2,1,4,4,1,27,299,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,2,0,1,4,4,1,54,80,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,0,2,1,4,4,1,25,729,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,0,0,1,4,4,1,40,389,5,999,0,1.4,94.465,-41.8,4.864,5228.1,0
4,1,1,1,2,0,1,4,4,1,40,229,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,0,0,1,4,4,1,47,624,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,0,6,0,2,0,1,4,4,1,46,165,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,3,0,2,0,1,4,4,1,46,216,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,3,1,2,0,1,4,4,1,52,122,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,0,0,1,4,4,1,30,201,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,3,0,0,0,1,4,4,1,39,172,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,6,1,2,0,1,4,4,1,54,79,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,2,0,2,2,1,4,4,1,36,702,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,2,2,1,4,4,1,33,112,4,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,7,0,0,0,1,4,4,1,37,65,10,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,0,0,1,4,4,1,59,361,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,0,2,0,1,4,4,1,37,140,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,2,0,1,4,4,1,38,382,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,0,5,0,0,0,1,4,4,1,33,128,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,6,0,0,0,1,4,4,1,34,175,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,1,5,0,0,0,1,4,4,1,38,147,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,1,0,0,2,1,4,4,1,42,292,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,2,1,0,0,1,4,4,1,27,235,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,2,3,0,0,0,1,4,4,1,22,156,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0
7,1,3,0,0,2,1,4,4,1,26,570,11,999,0,1.4,94.465,-41.8,4.864,5228.1,0
9,0,5,0,0,0,1,4,2,1,51,399,3,999,0,1.4,94.465,-41.8,4.866,5228.1,0
0,1,3,0,0,2,1,4,2,1,51,222,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
10,0,3,0,0,2,1,4,2,1,40,243,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
7,0,3,0,2,0,1,4,2,1,35,74,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
0,1,3,0,2,0,1,4,2,1,54,243,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
1,1,2,1,2,0,1,4,2,1,43,88,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
9,1,5,0,0,0,1,4,2,1,36,38,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
7,1,3,1,0,0,1,4,2,1,45,379,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0
